Date,Ticker,Open,High,Low,Close,Volume,Sector
2022-04-28,MSFT,352.93,359.84,345.24,352.13,28342720,Technology
2022-04-29,MSFT,358.2,360.49,355.85,358.14,25482405,Technology
2022-05-02,MSFT,348.39,352.94,342.7,347.23,33931643,Technology
2022-05-03,MSFT,346.93,351.96,341.76,346.79,40472578,Technology
2022-05-04,MSFT,342.71,349.21,336.17,342.67,27420949,Technology
2022-05-05,MSFT,346.04,351.26,341.92,347.13,34363230,Technology
2022-05-06,MSFT,351.06,356.87,346.67,352.46,25150603,Technology
2022-05-09,MSFT,353.28,357.59,347.63,351.92,32894205,Technology
2022-05-10,MSFT,345.1,350.92,339.85,345.66,32999639,Technology
2022-05-11,MSFT,349.75,353.85,345.1,349.19,22062086,Technology
2022-05-12,MSFT,346.9,351.92,342.6,347.61,27849886,Technology
2022-05-13,MSFT,355.94,364.0,349.03,357.07,27536150,Technology
2022-05-16,MSFT,362.64,367.23,356.76,361.33,29750071,Technology
2022-05-17,MSFT,364.01,369.89,356.86,362.72,27510343,Technology
2022-05-18,MSFT,357.43,361.84,353.54,357.94,38489971,Technology
2022-05-19,MSFT,358.15,360.87,356.12,358.84,35267579,Technology
2022-05-20,MSFT,360.33,365.42,355.47,360.56,32338912,Technology
2022-05-23,MSFT,368.6,371.8,365.66,368.86,31535762,Technology
2022-05-24,MSFT,369.69,377.44,362.84,370.58,39224398,Technology
2022-05-25,MSFT,371.55,378.81,366.1,373.34,36217258,Technology
2022-05-26,MSFT,378.25,380.34,374.3,376.38,39325370,Technology
2022-05-27,MSFT,371.55,375.97,368.04,372.45,29010262,Technology
2022-05-30,MSFT,371.37,375.69,367.53,371.84,27683807,Technology
2022-05-31,MSFT,366.78,373.29,361.53,368.02,38765607,Technology
2022-06-01,MSFT,371.11,377.58,364.73,371.2,38907329,Technology
2022-06-02,MSFT,371.06,376.11,367.83,372.86,34003366,Technology
2022-06-03,MSFT,369.74,374.13,365.1,369.49,39886127,Technology
2022-06-06,MSFT,375.07,382.4,367.25,374.57,37045167,Technology
2022-06-07,MSFT,372.58,376.19,370.25,373.85,36397300,Technology
2022-06-08,MSFT,365.52,369.91,361.33,365.72,27480761,Technology
2022-06-09,MSFT,359.79,366.02,354.71,360.93,34165241,Technology
2022-06-10,MSFT,359.65,363.98,356.91,361.23,27937511,Technology
2022-06-13,MSFT,361.58,364.64,357.13,360.18,22154022,Technology
2022-06-14,MSFT,357.23,359.96,354.33,357.06,31102411,Technology
2022-06-15,MSFT,358.23,362.05,356.19,360.0,41749426,Technology
2022-06-16,MSFT,359.39,365.23,354.04,359.87,30879077,Technology
2022-06-17,MSFT,369.76,373.66,366.43,370.33,34629933,Technology
2022-06-20,MSFT,369.48,377.41,362.74,370.65,38647591,Technology
2022-06-21,MSFT,370.82,374.42,368.29,371.88,21780681,Technology
2022-06-22,MSFT,374.95,377.62,370.73,373.39,30648213,Technology
2022-06-23,MSFT,375.1,377.41,371.08,373.38,39458838,Technology
2022-06-24,MSFT,382.39,388.63,374.53,380.74,25622717,Technology
2022-06-27,MSFT,387.03,393.82,379.52,386.3,39264944,Technology
2022-06-28,MSFT,383.48,390.58,376.98,384.07,37262369,Technology
2022-06-29,MSFT,387.46,391.6,384.0,388.13,23266020,Technology
2022-06-30,MSFT,386.7,394.88,379.34,387.51,31933071,Technology
2022-07-01,MSFT,388.92,393.15,382.93,387.14,28036032,Technology
2022-07-04,MSFT,383.23,389.62,375.5,381.87,30147736,Technology
2022-07-05,MSFT,385.0,389.11,379.95,384.05,40170815,Technology
2022-07-06,MSFT,380.21,387.47,374.0,381.25,39654462,Technology
2022-07-07,MSFT,390.23,394.45,385.71,389.93,38460148,Technology
2022-07-08,MSFT,395.73,398.83,391.52,394.61,33519418,Technology
2022-07-11,MSFT,391.39,399.91,384.19,392.68,29834326,Technology
2022-07-12,MSFT,384.67,393.29,377.94,386.53,23356228,Technology
2022-07-13,MSFT,389.66,398.28,381.92,390.52,41486407,Technology
2022-07-14,MSFT,386.11,389.64,383.12,386.65,36810258,Technology
2022-07-15,MSFT,393.06,398.9,386.9,392.74,32127882,Technology
2022-07-18,MSFT,397.1,405.19,390.09,398.16,30291889,Technology
2022-07-19,MSFT,395.79,398.69,392.51,395.41,26261432,Technology
2022-07-20,MSFT,402.95,407.1,398.92,403.07,21562182,Technology
2022-07-21,MSFT,399.03,401.58,395.75,398.29,30008369,Technology
2022-07-22,MSFT,399.91,407.1,391.96,399.13,21170119,Technology
2022-07-25,MSFT,399.31,406.65,393.62,400.94,37399596,Technology
2022-07-26,MSFT,393.29,401.11,385.36,393.17,35338369,Technology
2022-07-27,MSFT,397.08,400.73,393.68,397.33,38978001,Technology
2022-07-28,MSFT,394.7,398.6,391.74,395.63,30354107,Technology
2022-07-29,MSFT,395.86,402.57,389.65,396.35,40482377,Technology
2022-08-01,MSFT,385.05,388.02,382.58,385.55,35888036,Technology
2022-08-02,MSFT,379.78,382.97,376.01,379.19,24448556,Technology
2022-08-03,MSFT,374.02,377.63,371.84,375.44,40529680,Technology
2022-08-04,MSFT,372.42,377.36,366.39,371.32,27985744,Technology
2022-08-05,MSFT,373.09,378.29,367.91,373.11,40860497,Technology
2022-08-08,MSFT,366.11,372.05,359.35,365.27,21973418,Technology
2022-08-09,MSFT,366.35,371.32,361.5,366.47,40484687,Technology
2022-08-10,MSFT,381.5,385.77,378.12,382.38,29638271,Technology
2022-08-11,MSFT,383.83,388.59,380.51,385.26,39005711,Technology
2022-08-12,MSFT,388.98,394.18,382.4,387.58,38453830,Technology
2022-08-15,MSFT,392.87,396.5,389.06,392.68,22747571,Technology
2022-08-16,MSFT,384.99,392.58,377.78,385.36,29267199,Technology
2022-08-17,MSFT,377.72,381.48,374.12,377.87,26286947,Technology
2022-08-18,MSFT,387.84,391.96,382.57,386.68,38519365,Technology
2022-08-19,MSFT,383.87,387.66,380.2,383.99,39350215,Technology
2022-08-22,MSFT,389.37,391.62,385.61,387.86,25602871,Technology
2022-08-23,MSFT,389.24,395.15,383.02,388.92,32611755,Technology
2022-08-24,MSFT,389.02,397.57,382.06,390.58,28287588,Technology
2022-08-25,MSFT,384.63,389.66,378.43,383.44,25545304,Technology
2022-08-26,MSFT,378.42,385.26,371.97,378.8,24967190,Technology
2022-08-29,MSFT,377.02,384.77,370.84,378.57,31810114,Technology
2022-08-30,MSFT,374.88,377.66,372.65,375.42,33622612,Technology
2022-08-31,MSFT,371.46,376.77,366.5,371.81,30010007,Technology
2022-09-01,MSFT,377.41,380.75,374.24,377.58,41018351,Technology
2022-09-02,MSFT,381.24,389.39,374.47,382.6,21625396,Technology
2022-09-05,MSFT,388.46,395.84,380.98,388.36,32294594,Technology
2022-09-06,MSFT,388.52,395.74,382.03,389.24,31120058,Technology
2022-09-07,MSFT,389.35,396.95,381.09,388.68,24228645,Technology
2022-09-08,MSFT,380.39,384.19,377.73,381.52,37100945,Technology
2022-09-09,MSFT,376.42,381.8,372.87,378.23,40827661,Technology
2022-09-12,MSFT,374.47,379.16,371.64,376.32,25979763,Technology
2022-09-13,MSFT,374.78,378.27,371.58,375.07,40328186,Technology
2022-09-14,MSFT,373.53,380.49,366.74,373.69,29628898,Technology
2022-09-15,MSFT,376.15,382.15,371.14,377.12,22095884,Technology
2022-09-16,MSFT,383.7,392.26,376.38,384.91,25166415,Technology
2022-09-19,MSFT,385.65,390.34,380.99,385.68,21387118,Technology
2022-09-20,MSFT,379.78,382.99,377.04,380.24,35358344,Technology
2022-09-21,MSFT,389.27,392.85,385.99,389.57,32704246,Technology
2022-09-22,MSFT,387.96,395.76,380.85,388.64,23804723,Technology
2022-09-23,MSFT,391.07,395.9,385.3,390.11,23307054,Technology
2022-09-26,MSFT,388.11,394.42,383.7,389.99,21704742,Technology
2022-09-27,MSFT,390.18,395.76,385.4,390.97,38747253,Technology
2022-09-28,MSFT,385.91,391.51,380.49,386.09,29566642,Technology
2022-09-29,MSFT,379.0,385.49,374.28,380.75,39748660,Technology
2022-09-30,MSFT,378.93,387.73,371.36,380.14,23528042,Technology
2022-10-03,MSFT,385.06,387.81,381.69,384.44,34890257,Technology
2022-10-04,MSFT,386.64,393.49,378.84,385.67,30443483,Technology
2022-10-05,MSFT,385.79,391.27,379.59,385.06,31767465,Technology
2022-10-06,MSFT,383.41,388.06,378.2,382.85,32706965,Technology
2022-10-07,MSFT,382.89,388.5,376.85,382.46,36103127,Technology
2022-10-10,MSFT,377.12,382.64,371.53,377.05,35317733,Technology
2022-10-11,MSFT,372.48,377.83,368.11,373.44,21029782,Technology
2022-10-12,MSFT,366.66,371.57,361.42,366.33,41413028,Technology
2022-10-13,MSFT,375.61,379.93,371.7,376.01,25237791,Technology
2022-10-14,MSFT,368.1,370.33,364.88,367.1,26243302,Technology
2022-10-17,MSFT,370.49,375.73,364.57,369.8,30895970,Technology
2022-10-18,MSFT,369.93,376.86,363.22,370.14,26983081,Technology
2022-10-19,MSFT,374.35,381.25,366.12,373.0,24444838,Technology
2022-10-20,MSFT,369.76,373.28,367.77,371.28,27017495,Technology
2022-10-21,MSFT,372.33,379.62,364.82,372.11,28838496,Technology
2022-10-24,MSFT,373.02,380.03,366.18,373.19,27620011,Technology
2022-10-25,MSFT,374.13,381.28,365.7,372.83,38717035,Technology
2022-10-26,MSFT,379.33,384.14,373.44,378.24,24766420,Technology
2022-10-27,MSFT,384.78,390.01,377.72,382.93,27110127,Technology
2022-10-28,MSFT,379.25,385.71,372.83,379.29,21835919,Technology
2022-10-31,MSFT,368.12,375.41,362.07,369.34,34260944,Technology
2022-11-01,MSFT,369.84,372.16,365.88,368.19,27126201,Technology
2022-11-02,MSFT,367.79,372.26,364.7,369.16,40866046,Technology
2022-11-03,MSFT,369.45,375.24,362.78,368.56,31487495,Technology
2022-11-04,MSFT,363.54,369.38,359.13,364.96,32756663,Technology
2022-11-07,MSFT,362.6,365.76,357.74,360.88,37728199,Technology
2022-11-08,MSFT,359.83,365.13,355.8,361.09,37491965,Technology
2022-11-09,MSFT,364.8,368.44,362.31,365.94,25441930,Technology
2022-11-10,MSFT,371.58,376.54,365.57,370.52,27600612,Technology
2022-11-11,MSFT,366.7,369.13,364.4,366.83,36710315,Technology
2022-11-14,MSFT,356.52,360.5,353.55,357.52,40891767,Technology
2022-11-15,MSFT,349.71,356.46,341.28,348.0,37960851,Technology
2022-11-16,MSFT,345.54,349.25,342.84,346.54,28144730,Technology
2022-11-17,MSFT,345.67,349.05,340.74,344.1,37570553,Technology
2022-11-18,MSFT,338.23,344.68,332.87,339.3,40100036,Technology
2022-11-21,MSFT,338.4,345.45,332.51,339.54,39294576,Technology
2022-11-22,MSFT,336.73,341.22,333.67,338.15,34793268,Technology
2022-11-23,MSFT,341.22,347.68,336.17,342.61,27695887,Technology
2022-11-24,MSFT,345.12,351.99,337.66,344.51,36331578,Technology
2022-11-25,MSFT,333.24,337.39,330.51,334.65,26814935,Technology
2022-11-28,MSFT,335.39,339.22,332.46,336.28,25047840,Technology
2022-11-29,MSFT,325.35,330.35,320.92,325.91,38227245,Technology
2022-11-30,MSFT,320.29,322.89,317.8,320.4,21286814,Technology
2022-12-01,MSFT,317.51,322.83,313.63,318.93,41532193,Technology
2022-12-02,MSFT,313.49,318.81,308.2,313.52,22818334,Technology
2022-12-05,MSFT,315.55,319.93,310.37,314.74,25005062,Technology
2022-12-06,MSFT,316.17,320.45,310.92,315.18,37133203,Technology
2022-12-07,MSFT,320.52,325.98,313.87,319.31,40691324,Technology
2022-12-08,MSFT,314.42,317.9,310.72,314.2,37603850,Technology
2022-12-09,MSFT,309.69,314.48,303.4,308.16,21287230,Technology
2022-12-12,MSFT,303.12,306.93,299.99,303.79,26508632,Technology
2022-12-13,MSFT,305.71,308.26,302.53,305.07,22779948,Technology
2022-12-14,MSFT,306.53,311.47,301.01,305.94,26266886,Technology
2022-12-15,MSFT,303.74,306.41,300.68,303.35,37005593,Technology
2022-12-16,MSFT,311.54,317.19,304.82,310.45,41262542,Technology
2022-12-19,MSFT,315.8,320.13,310.19,314.51,37978778,Technology
2022-12-20,MSFT,310.14,317.4,304.43,311.66,41283962,Technology
2022-12-21,MSFT,315.51,319.33,310.76,314.57,23671286,Technology
2022-12-22,MSFT,306.12,310.18,302.77,306.82,27124834,Technology
2022-12-23,MSFT,309.15,311.27,306.1,308.21,21194088,Technology
2022-12-26,MSFT,310.99,315.03,307.98,312.01,33369817,Technology
2022-12-27,MSFT,314.71,318.25,311.94,315.47,31255101,Technology
2022-12-28,MSFT,319.1,325.05,314.38,320.31,24685740,Technology
2022-12-29,MSFT,314.95,317.69,310.73,313.46,29340202,Technology
2022-12-30,MSFT,320.17,325.49,315.69,321.0,31299650,Technology
2023-01-02,MSFT,317.73,321.17,315.79,319.22,30843404,Technology
2023-01-03,MSFT,321.32,326.03,317.79,322.49,35439630,Technology
2023-01-04,MSFT,318.95,325.63,312.6,319.28,34115731,Technology
2023-01-05,MSFT,316.73,322.89,309.54,315.68,30734596,Technology
2023-01-06,MSFT,315.17,321.43,310.11,316.35,31754180,Technology
2023-01-09,MSFT,321.88,325.94,318.92,322.97,29951899,Technology
2023-01-10,MSFT,332.16,334.47,329.19,331.5,30581040,Technology
2023-01-11,MSFT,331.34,336.83,327.04,332.52,23935204,Technology
2023-01-12,MSFT,336.85,341.48,330.61,335.22,23021262,Technology
2023-01-13,MSFT,340.19,343.35,335.79,338.94,22517712,Technology
2023-01-16,MSFT,335.69,341.78,329.52,335.61,29573602,Technology
2023-01-17,MSFT,333.06,336.96,329.85,333.74,27421854,Technology
2023-01-18,MSFT,326.86,332.83,320.17,326.13,35064183,Technology
2023-01-19,MSFT,313.89,319.99,308.56,314.65,33978899,Technology
2023-01-20,MSFT,313.09,316.82,308.49,312.21,27494378,Technology
2023-01-23,MSFT,315.3,319.92,309.5,314.1,29445160,Technology
2023-01-24,MSFT,317.72,319.63,315.76,317.67,28265422,Technology
2023-01-25,MSFT,311.83,316.53,305.75,310.43,31197774,Technology
2023-01-26,MSFT,306.2,309.87,302.06,305.73,23173447,Technology
2023-01-27,MSFT,303.09,305.76,299.17,301.83,35068794,Technology
2023-01-30,MSFT,303.45,305.93,301.87,304.35,35339582,Technology
2023-01-31,MSFT,307.25,312.31,301.17,306.21,27135712,Technology
2023-02-01,MSFT,303.57,309.33,297.66,303.41,35627319,Technology
2023-02-02,MSFT,301.01,306.37,296.81,302.15,41225407,Technology
2023-02-03,MSFT,308.26,311.13,306.15,309.02,38086185,Technology
2023-02-06,MSFT,305.57,309.93,300.19,304.54,31830459,Technology
2023-02-07,MSFT,308.46,311.75,303.89,307.16,21761298,Technology
2023-02-08,MSFT,314.66,321.14,309.05,315.51,38823462,Technology
2023-02-09,MSFT,311.03,313.23,308.58,310.78,39650266,Technology
2023-02-10,MSFT,309.15,312.89,304.66,308.39,37898103,Technology
2023-02-13,MSFT,308.51,313.46,302.27,307.2,30383518,Technology
2023-02-14,MSFT,311.41,315.2,309.04,312.82,26175657,Technology
2023-02-15,MSFT,298.39,300.52,296.09,298.22,24883852,Technology
2023-02-16,MSFT,296.05,299.09,294.4,297.43,38462959,Technology
2023-02-17,MSFT,294.42,298.93,290.34,294.84,39778788,Technology
2023-02-20,MSFT,294.74,296.52,291.55,293.33,33942127,Technology
2023-02-21,MSFT,294.55,296.83,291.74,294.02,37031006,Technology
2023-02-22,MSFT,298.24,301.65,293.77,297.17,24165380,Technology
2023-02-23,MSFT,296.42,300.36,293.7,297.63,25428434,Technology
2023-02-24,MSFT,298.75,301.31,294.96,297.51,22640303,Technology
2023-02-27,MSFT,298.45,301.86,294.95,298.35,39872554,Technology
2023-02-28,MSFT,305.49,311.59,298.64,304.72,41386610,Technology
2023-03-01,MSFT,307.07,312.23,300.51,305.65,35852685,Technology
2023-03-02,MSFT,308.28,310.49,306.37,308.58,34578542,Technology
2023-03-03,MSFT,305.18,309.01,302.05,305.87,33125384,Technology
2023-03-06,MSFT,308.26,315.59,302.4,309.7,37153855,Technology
2023-03-07,MSFT,308.55,313.44,302.26,307.13,40544935,Technology
2023-03-08,MSFT,312.96,318.1,307.76,312.9,25289618,Technology
2023-03-09,MSFT,313.97,318.11,309.01,313.14,39809053,Technology
2023-03-10,MSFT,306.32,312.44,301.16,307.26,33593412,Technology
2023-03-13,MSFT,304.66,309.22,301.62,306.16,25204639,Technology
2023-03-14,MSFT,317.83,319.96,314.62,316.74,26428631,Technology
2023-03-15,MSFT,316.63,319.57,312.26,315.18,28960821,Technology
2023-03-16,MSFT,318.5,320.83,316.86,319.19,23505291,Technology
2023-03-17,MSFT,314.76,318.17,312.7,316.1,33458448,Technology
2023-03-20,MSFT,317.35,320.28,314.86,317.79,39102372,Technology
2023-03-21,MSFT,315.91,319.5,311.02,314.6,31456699,Technology
2023-03-22,MSFT,312.6,316.03,308.4,311.82,22536677,Technology
2023-03-23,MSFT,312.15,314.13,309.7,311.68,31225754,Technology
2023-03-24,MSFT,308.65,313.85,302.19,307.37,29155704,Technology
2023-03-27,MSFT,308.73,313.04,304.42,308.73,41613823,Technology
2023-03-28,MSFT,312.18,317.63,305.47,310.9,26341141,Technology
2023-03-29,MSFT,305.66,311.46,300.59,306.38,25383593,Technology
2023-03-30,MSFT,311.9,319.42,305.92,313.41,41273162,Technology
2023-03-31,MSFT,308.88,311.12,305.67,307.9,26794373,Technology
2023-04-03,MSFT,315.66,319.81,312.42,316.56,33295794,Technology
2023-04-04,MSFT,313.34,316.54,309.65,312.85,21328593,Technology
2023-04-05,MSFT,303.68,306.72,301.87,304.9,29798867,Technology
2023-04-06,MSFT,307.76,313.06,301.29,306.57,26141025,Technology
2023-04-07,MSFT,305.54,309.7,300.57,304.72,27065418,Technology
2023-04-10,MSFT,303.35,306.73,299.9,303.28,23832371,Technology
2023-04-11,MSFT,297.52,300.17,295.92,298.56,34163926,Technology
2023-04-12,MSFT,302.67,305.46,300.82,303.61,28094931,Technology
2023-04-13,MSFT,308.26,311.12,306.36,309.21,40136665,Technology
2023-04-14,MSFT,316.73,318.41,314.57,316.24,29072587,Technology
2023-04-17,MSFT,315.92,320.69,310.88,315.64,25693473,Technology
2023-04-18,MSFT,310.65,316.18,305.15,310.68,38273256,Technology
2023-04-19,MSFT,318.83,322.37,313.77,317.29,37180276,Technology
2023-04-20,MSFT,316.32,322.48,310.11,316.27,30947513,Technology
2023-04-21,MSFT,324.29,329.59,317.78,323.06,41247061,Technology
2023-04-24,MSFT,329.87,333.13,325.64,328.89,25423557,Technology
2023-04-25,MSFT,331.76,337.22,327.39,332.83,28295344,Technology
2023-04-26,MSFT,341.59,349.3,335.11,342.8,34280418,Technology
2023-04-27,MSFT,344.46,350.57,339.67,345.77,27845559,Technology
2023-04-28,MSFT,343.52,349.23,338.9,344.6,37813096,Technology
2023-05-01,MSFT,344.98,352.74,338.22,345.97,24925151,Technology
2023-05-02,MSFT,345.5,349.59,340.57,344.65,26913612,Technology
2023-05-03,MSFT,345.63,347.46,343.66,345.49,41088611,Technology
2023-05-04,MSFT,342.91,346.91,339.18,343.18,41346936,Technology
2023-05-05,MSFT,350.41,355.81,344.25,349.64,32816742,Technology
2023-05-08,MSFT,342.72,349.44,335.36,342.07,39795687,Technology
2023-05-09,MSFT,339.55,344.81,333.5,338.75,27098629,Technology
2023-05-10,MSFT,336.38,339.59,332.23,335.43,27230832,Technology
2023-05-11,MSFT,339.21,344.63,334.65,340.06,38156650,Technology
2023-05-12,MSFT,346.53,348.84,343.09,345.39,33657325,Technology
2023-05-15,MSFT,342.77,345.44,339.96,342.63,26932475,Technology
2023-05-16,MSFT,343.68,347.58,340.29,344.19,22329704,Technology
2023-05-17,MSFT,347.72,356.27,340.84,349.36,34912434,Technology
2023-05-18,MSFT,344.67,348.31,340.53,344.17,28481213,Technology
2023-05-19,MSFT,347.68,352.93,341.64,346.88,35501605,Technology
2023-05-22,MSFT,354.21,356.59,351.29,353.66,26879738,Technology
2023-05-23,MSFT,357.2,359.44,355.26,357.5,30104405,Technology
2023-05-24,MSFT,367.04,371.45,361.89,366.29,27485719,Technology
2023-05-25,MSFT,362.68,367.82,359.15,364.28,35423245,Technology
2023-05-26,MSFT,357.75,363.13,352.91,358.29,35808968,Technology
2023-05-29,MSFT,354.67,359.41,350.04,354.78,31737815,Technology
2023-05-30,MSFT,358.74,363.96,352.96,358.17,27068114,Technology
2023-05-31,MSFT,362.04,365.87,359.47,363.29,34427208,Technology
2023-06-01,MSFT,366.31,373.27,359.68,366.64,24559923,Technology
2023-06-02,MSFT,365.35,371.32,358.19,364.14,39492231,Technology
2023-06-05,MSFT,356.18,361.2,349.9,354.9,21323714,Technology
2023-06-06,MSFT,354.17,357.97,351.83,355.62,35964698,Technology
2023-06-07,MSFT,348.46,350.58,346.35,348.47,30926844,Technology
2023-06-08,MSFT,351.58,354.98,346.9,350.28,24579097,Technology
2023-06-09,MSFT,356.87,360.54,352.23,355.89,21638868,Technology
2023-06-12,MSFT,355.19,360.55,348.73,354.07,40577624,Technology
2023-06-13,MSFT,350.95,357.97,344.58,351.59,33313646,Technology
2023-06-14,MSFT,352.05,355.07,349.88,352.9,22978669,Technology
2023-06-15,MSFT,345.2,348.56,340.56,343.91,28290503,Technology
2023-06-16,MSFT,342.51,347.34,337.91,342.74,30637247,Technology
2023-06-19,MSFT,333.41,340.62,326.89,334.09,34173813,Technology
2023-06-20,MSFT,334.18,339.44,330.4,335.65,31275947,Technology
2023-06-21,MSFT,345.14,352.49,339.2,346.53,22461428,Technology
2023-06-22,MSFT,345.15,347.67,341.73,344.24,36203903,Technology
2023-06-23,MSFT,350.35,355.18,345.63,350.46,39654842,Technology
2023-06-26,MSFT,353.49,359.32,346.58,352.39,38078508,Technology
2023-06-27,MSFT,353.29,358.61,348.12,353.44,39158232,Technology
2023-06-28,MSFT,355.32,363.76,348.61,357.02,22082652,Technology
2023-06-29,MSFT,355.93,363.63,349.03,356.72,39340758,Technology
2023-06-30,MSFT,348.37,353.49,344.6,349.7,22689307,Technology
2023-07-03,MSFT,347.91,351.34,345.35,348.78,31258885,Technology
2023-07-04,MSFT,354.51,360.01,347.31,352.79,30271641,Technology
2023-07-05,MSFT,354.76,359.29,350.15,354.68,32328121,Technology
2023-07-06,MSFT,345.93,352.08,341.51,347.64,21036221,Technology
2023-07-07,MSFT,350.66,354.34,348.39,352.06,35802835,Technology
2023-07-10,MSFT,350.13,352.96,345.93,348.75,40500732,Technology
2023-07-11,MSFT,348.11,354.95,339.78,346.59,26709654,Technology
2023-07-12,MSFT,347.73,353.27,343.33,348.86,37930402,Technology
2023-07-13,MSFT,346.09,352.43,338.56,344.88,30100705,Technology
2023-07-14,MSFT,341.67,348.67,336.07,343.05,21845140,Technology
2023-07-17,MSFT,341.28,347.1,335.72,341.53,41906534,Technology
2023-07-18,MSFT,344.91,347.14,341.47,343.69,31079644,Technology
2023-07-19,MSFT,338.38,344.27,331.44,337.31,40235832,Technology
